id,total_retweets,total_favorites,total_ids,total_available_ids,percentage_avai_ids
gossipcop-6042070700,7.0,16.0,30.0,18.0,0.6
gossipcop-3071347319,1.0,1.0,4.0,4.0,1.0
gossipcop-1448667119,0.0,0.0,11.0,7.0,0.6363636363636364
gossipcop-8329990493,2.0,5.0,47.0,21.0,0.44680851063829785
gossipcop-9566577328,12.0,10.0,17.0,13.0,0.7647058823529411
gossipcop-8230208122,9.0,26.0,34.0,29.0,0.8529411764705882
gossipcop-784370815,3.0,6.0,9.0,8.0,0.8888888888888888
gossipcop-9541238456,2.0,6.0,9.0,7.0,0.7777777777777778
gossipcop-9660207460,0.0,0.0,20.0,17.0,0.85
gossipcop-3976046218,53.0,58.0,32.0,30.0,0.9375
gossipcop-3014450271,3.0,5.0,7.0,7.0,1.0
gossipcop-4086288605,3.0,10.0,24.0,21.0,0.875
gossipcop-8559857759,2.0,2.0,4.0,3.0,0.75
gossipcop-2723724780,6.0,22.0,18.0,18.0,1.0
gossipcop-3753468656,46.0,52.0,52.0,46.0,0.8846153846153846
gossipcop-9227872746,3.0,5.0,11.0,11.0,1.0
gossipcop-7565530293,1.0,3.0,16.0,15.0,0.9375
gossipcop-5320829279,3.0,20.0,28.0,26.0,0.9285714285714286
gossipcop-9439787307,2.0,14.0,40.0,36.0,0.9
gossipcop-2526708994,0.0,8.0,24.0,20.0,0.8333333333333334
gossipcop-2220392042,0.0,2.0,26.0,24.000000000000004,0.9230769230769232
gossipcop-5001654773,14.0,33.0,40.0,33.0,0.825
gossipcop-3663541013,2.0,3.0,23.0,22.0,0.9565217391304348
gossipcop-869318083,1.0,3.0,6.0,5.0,0.8333333333333334
gossipcop-5723842911,6.0,5.0,16.0,10.0,0.625
gossipcop-4694169066,9.0,3.0,35.0,31.0,0.8857142857142857
gossipcop-5695806264,3.0,12.0,29.0,27.000000000000004,0.9310344827586208
gossipcop-9737431196,4.0,13.0,11.0,11.0,1.0
gossipcop-6433924881,2.0,9.0,31.0,22.0,0.7096774193548387
gossipcop-82682055,4.0,5.0,20.0,19.0,0.95
gossipcop-6627484698,0.0,2.0,17.0,15.999999999999998,0.9411764705882352
gossipcop-4220353298,1.0,0.0,6.0,6.0,1.0
gossipcop-4164504947,1.0,2.0,4.0,2.0,0.5
gossipcop-8392424140,12.0,80.0,120.0,99.0,0.825
gossipcop-7417601289,1.0,10.0,23.0,20.0,0.8695652173913043
gossipcop-8643039583,0.0,2.0,15.0,10.0,0.6666666666666666
gossipcop-2908447234,0.0,1.0,34.0,30.999999999999996,0.9117647058823528
gossipcop-365453077,16.0,34.0,39.0,33.0,0.8461538461538461
gossipcop-9194768254,2.0,1.0,13.0,11.0,0.8461538461538461
gossipcop-735368943,5.0,15.0,25.0,22.0,0.88
gossipcop-6619290126,0.0,1.0,15.0,15.0,1.0
gossipcop-6689555762,23.0,32.0,50.0,44.0,0.88
gossipcop-213925729,2.0,8.0,47.0,43.0,0.9148936170212766
gossipcop-5828892457,0.0,1.0,20.0,16.0,0.8
gossipcop-5372899633,4.0,14.0,20.0,19.0,0.95
gossipcop-1012123555,3.0,1.0,12.0,10.0,0.8333333333333334
gossipcop-8750519313,0.0,0.0,3.0,3.0,1.0
gossipcop-3096042623,4.0,13.0,42.0,35.0,0.8333333333333334
gossipcop-2077133127,0.0,6.0,26.0,22.0,0.8461538461538461
gossipcop-3549119927,0.0,0.0,15.0,7.0,0.4666666666666667
gossipcop-4647815801,74.0,224.0,389.0,332.0,0.8534704370179949
gossipcop-7201000645,0.0,0.0,17.0,12.0,0.7058823529411765
gossipcop-4177865021,1.0,3.0,13.0,9.0,0.6923076923076923
gossipcop-6251169316,0.0,3.0,14.0,10.0,0.7142857142857143
gossipcop-6330867980,3.0,8.0,39.0,28.000000000000004,0.7179487179487181
gossipcop-3938890500,1.0,0.0,20.0,14.0,0.7
gossipcop-3956979222,1.0,5.0,28.0,22.0,0.7857142857142857
gossipcop-3926907338,0.0,0.0,4.0,4.0,1.0
gossipcop-3909836107,0.0,3.0,27.0,24.0,0.8888888888888888
gossipcop-3745915597,1.0,1.0,21.0,15.0,0.7142857142857143
gossipcop-5258315475,1.0,3.0,9.0,6.0,0.6666666666666666
gossipcop-9691037476,5.0,4.0,18.0,15.0,0.8333333333333334
gossipcop-6303501327,134.0,724.0,66.0,56.0,0.8484848484848485
gossipcop-9417952410,1.0,8.0,6.0,3.0,0.5
gossipcop-8923507774,2.0,7.0,14.0,13.0,0.9285714285714286
gossipcop-893288819,0.0,0.0,5.0,5.0,1.0
gossipcop-3449233656,0.0,3.0,10.0,9.0,0.9
gossipcop-5421604922,9.0,28.0,21.0,18.0,0.8571428571428571
gossipcop-22281334,0.0,0.0,3.0,2.0,0.6666666666666666
gossipcop-4220159801,2.0,8.0,14.0,13.0,0.9285714285714286
gossipcop-6255257999,0.0,0.0,5.0,5.0,1.0
gossipcop-3124292084,2.0,5.0,5.0,5.0,1.0
gossipcop-5406061203,3.0,2.0,5.0,3.0,0.6
gossipcop-9406231872,5.0,5.0,6.0,6.0,1.0
gossipcop-8430063090,0.0,3.0,21.0,13.0,0.6190476190476191
gossipcop-2283875293,0.0,0.0,4.0,4.0,1.0
gossipcop-3880050168,0.0,0.0,2.0,2.0,1.0
gossipcop-5422231977,0.0,0.0,20.0,17.0,0.85
gossipcop-3124466663,1.0,1.0,9.0,7.0,0.7777777777777778
gossipcop-3714410350,1.0,1.0,13.0,11.0,0.8461538461538461
gossipcop-7591988667,0.0,2.0,15.0,12.0,0.8
gossipcop-7575824801,,,,,
gossipcop-7574402231,0.0,1.0,3.0,2.0,0.6666666666666666
gossipcop-9250386784,1.0,1.0,2.0,2.0,1.0
gossipcop-8776120919,0.0,1.0,25.0,20.0,0.8
gossipcop-9446264931,3.0,3.0,17.0,13.0,0.7647058823529411
gossipcop-745116685,1.0,2.0,11.0,9.0,0.8181818181818182
gossipcop-4910596683,1.0,2.0,5.0,5.0,1.0
gossipcop-1920823190,1.0,0.0,22.0,13.0,0.5909090909090909
gossipcop-6639038281,1.0,3.0,5.0,3.0,0.6
gossipcop-7469467549,0.0,0.0,3.0,3.0,1.0
gossipcop-6765565755,1.0,2.0,20.0,13.0,0.65
gossipcop-2326214787,0.0,3.0,40.0,35.0,0.875
gossipcop-4226541574,0.0,6.0,3.0,2.0,0.6666666666666666
gossipcop-9651389426,1.0,2.0,15.0,11.0,0.7333333333333333
gossipcop-3352031744,0.0,6.0,19.0,17.0,0.8947368421052632
gossipcop-7789729848,1.0,1.0,10.0,7.0,0.7
gossipcop-8326637037,5.0,41.0,96.0,88.0,0.9166666666666666
gossipcop-3136276770,1.0,0.0,3.0,3.0,1.0
gossipcop-1636531105,0.0,2.0,8.0,5.0,0.625
gossipcop-5577979141,1.0,1.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-4574196191,0.0,12.0,13.0,12.000000000000002,0.9230769230769232
gossipcop-655515205,0.0,2.0,12.0,10.0,0.8333333333333334
gossipcop-5600980278,0.0,1.0,10.0,7.0,0.7
gossipcop-6147173555,0.0,10.0,19.0,14.0,0.7368421052631579
gossipcop-4525252762,2.0,8.0,27.0,21.0,0.7777777777777778
gossipcop-152704263,4.0,3.0,21.0,18.0,0.8571428571428571
gossipcop-5866775064,0.0,4.0,17.0,13.0,0.7647058823529411
gossipcop-5820691211,0.0,2.0,18.0,14.0,0.7777777777777778
gossipcop-7527749656,1.0,1.0,9.0,6.0,0.6666666666666666
gossipcop-4150926441,0.0,4.0,14.0,10.0,0.7142857142857143
gossipcop-8474270482,5.0,12.0,15.0,12.0,0.8
gossipcop-8639851395,1.0,1.0,15.0,10.0,0.6666666666666666
gossipcop-721768716,1.0,10.0,24.0,19.0,0.7916666666666666
gossipcop-8347330267,0.0,1.0,12.0,10.0,0.8333333333333334
gossipcop-785456532,1.0,0.0,10.0,9.0,0.9
gossipcop-3364701700,0.0,0.0,9.0,6.0,0.6666666666666666
gossipcop-31136768,0.0,1.0,11.0,7.0,0.6363636363636364
gossipcop-1680756957,2.0,3.0,19.0,14.0,0.7368421052631579
gossipcop-9373746790,530.0,2327.0,702.0,532.0,0.7578347578347578
gossipcop-2490475291,1.0,2.0,11.0,7.0,0.6363636363636364
gossipcop-7101969602,0.0,2.0,7.0,5.0,0.7142857142857143
gossipcop-4716941257,2.0,4.0,19.0,17.0,0.8947368421052632
gossipcop-514010806,0.0,1.0,12.0,9.0,0.75
gossipcop-3798959319,0.0,1.0,21.0,16.0,0.7619047619047619
gossipcop-6558412671,,,,,
gossipcop-6172771554,3.0,3.0,5.0,4.0,0.8
gossipcop-9074676563,,,,,
gossipcop-9907755425,4.0,14.0,27.0,25.999999999999996,0.9629629629629628
gossipcop-7313900095,0.0,0.0,3.0,3.0,1.0
gossipcop-8781100192,0.0,3.0,11.0,10.0,0.9090909090909092
gossipcop-4625002166,0.0,0.0,6.0,5.0,0.8333333333333334
gossipcop-6463873947,1.0,4.0,10.0,9.0,0.9
gossipcop-7921708101,0.0,0.0,13.0,9.0,0.6923076923076923
gossipcop-9445573408,3.0,10.0,23.0,19.0,0.8260869565217391
gossipcop-9953022225,0.0,0.0,22.0,17.0,0.7727272727272727
gossipcop-9154457624,1.0,4.0,4.0,3.0,0.75
gossipcop-3617114014,0.0,4.0,8.0,8.0,1.0
gossipcop-191156688,0.0,2.0,9.0,8.0,0.8888888888888888
gossipcop-3286453896,2.0,7.0,8.0,6.0,0.75
gossipcop-7825918333,0.0,0.0,5.0,5.0,1.0
gossipcop-8503469704,6.0,4.0,9.0,8.0,0.8888888888888888
gossipcop-5346527320,2.0,3.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-9954676206,0.0,6.0,5.0,5.0,1.0
gossipcop-8806633639,77.0,255.0,74.0,61.0,0.8243243243243243
gossipcop-2317778987,0.0,1.0,4.0,3.0,0.75
gossipcop-6142392840,0.0,1.0,22.0,17.0,0.7727272727272727
gossipcop-8511922365,2.0,4.0,14.0,11.0,0.7857142857142857
gossipcop-2683046680,0.0,0.0,16.0,12.0,0.75
gossipcop-1369150512,0.0,4.0,14.0,9.0,0.6428571428571429
gossipcop-3493617375,25.0,21.0,10.0,8.0,0.8
gossipcop-7069573622,2.0,9.0,23.0,20.0,0.8695652173913043
gossipcop-8107039710,1.0,6.0,26.0,20.0,0.7692307692307693
gossipcop-7351488328,0.0,0.0,8.0,7.0,0.875
gossipcop-1917210346,1.0,9.0,12.0,11.0,0.9166666666666666
gossipcop-523856751,0.0,1.0,18.0,16.0,0.8888888888888888
gossipcop-7365331782,0.0,1.0,12.0,10.0,0.8333333333333334
gossipcop-3419952443,6.0,9.0,23.0,14.0,0.6086956521739131
gossipcop-4044657763,1.0,13.0,26.0,23.0,0.8846153846153846
gossipcop-73810249,4.0,13.0,17.0,13.0,0.7647058823529411
gossipcop-4051111882,1.0,4.0,15.0,12.0,0.8
gossipcop-9724042069,1.0,2.0,38.0,29.0,0.7631578947368421
gossipcop-2377360127,2.0,0.0,32.0,25.0,0.78125
gossipcop-9304916601,0.0,1.0,25.0,23.0,0.92
gossipcop-3697095661,0.0,1.0,39.0,39.0,1.0
gossipcop-9625760504,2.0,3.0,37.0,27.0,0.7297297297297297
gossipcop-6757528747,0.0,10.0,30.0,22.0,0.7333333333333333
gossipcop-4195278948,1.0,1.0,11.0,9.0,0.8181818181818182
gossipcop-640447057,0.0,2.0,14.0,11.0,0.7857142857142857
gossipcop-1732632475,2.0,6.0,13.0,12.000000000000002,0.9230769230769232
gossipcop-5182985830,1.0,0.0,14.0,14.0,1.0
gossipcop-9523139225,5.0,8.0,18.0,17.0,0.9444444444444444
gossipcop-2863463279,35.0,349.0,129.0,120.99999999999997,0.9379844961240308
gossipcop-6837118897,24.0,89.0,29.0,24.0,0.8275862068965517
gossipcop-8507852180,1.0,1.0,31.0,12.0,0.3870967741935484
gossipcop-695280340,3.0,8.0,18.0,15.0,0.8333333333333334
gossipcop-562132594,3.0,12.0,24.0,23.0,0.9583333333333334
gossipcop-9137276932,19.0,63.0,116.0,92.0,0.7931034482758621
gossipcop-5112442905,0.0,0.0,6.0,4.0,0.6666666666666666
gossipcop-3921010618,0.0,0.0,9.0,5.0,0.5555555555555556
gossipcop-2900315313,2.0,3.0,14.0,10.0,0.7142857142857143
gossipcop-2801595685,0.0,1.0,13.0,13.0,1.0
gossipcop-6562422971,1.0,1.0,15.0,15.0,1.0
gossipcop-7741608146,0.0,4.0,17.0,15.0,0.8823529411764706
gossipcop-5276686006,1.0,1.0,8.0,7.0,0.875
gossipcop-7897551259,4.0,8.0,40.0,31.0,0.775
gossipcop-1555796015,19.0,56.0,29.0,25.999999999999993,0.8965517241379308
gossipcop-2129824884,0.0,2.0,18.0,16.0,0.8888888888888888
gossipcop-7036026897,0.0,0.0,49.0,10.000000000000004,0.20408163265306128
gossipcop-8074971162,3.0,24.0,63.0,43.0,0.6825396825396826
gossipcop-2388079029,0.0,4.0,53.0,32.0,0.6037735849056604
gossipcop-7868082407,0.0,1.0,8.0,7.0,0.875
gossipcop-5845005391,0.0,0.0,33.0,9.0,0.2727272727272727
gossipcop-2375563556,0.0,2.0,14.0,10.0,0.7142857142857143
gossipcop-6849600605,0.0,0.0,15.0,15.0,1.0
gossipcop-2892576573,1.0,9.0,51.0,35.0,0.6862745098039216
gossipcop-1603768996,0.0,0.0,20.0,15.0,0.75
gossipcop-1216245722,0.0,0.0,48.0,15.0,0.3125
gossipcop-3100517141,,,,,
gossipcop-5875815368,1.0,9.0,26.0,23.0,0.8846153846153846
gossipcop-9986525919,0.0,0.0,14.0,13.0,0.9285714285714286
gossipcop-2709679970,0.0,0.0,15.0,12.0,0.8
gossipcop-6182372236,0.0,1.0,12.0,7.0,0.5833333333333334
gossipcop-4383623389,0.0,1.0,48.0,33.0,0.6875
gossipcop-8433421052,0.0,1.0,17.0,12.0,0.7058823529411765
gossipcop-5453318781,3.0,9.0,11.0,3.0,0.2727272727272727
gossipcop-5654555353,3.0,7.0,48.0,38.0,0.7916666666666666
gossipcop-9527596713,1.0,3.0,16.0,14.0,0.875
gossipcop-2824975232,,,,,
gossipcop-8313617124,0.0,0.0,9.0,8.0,0.8888888888888888
gossipcop-1394099574,0.0,0.0,8.0,4.0,0.5
gossipcop-8568881657,0.0,4.0,18.0,14.0,0.7777777777777778
gossipcop-4308589959,0.0,2.0,14.0,7.0,0.5
gossipcop-1247336364,1.0,2.0,28.0,10.0,0.35714285714285715
gossipcop-1196788294,2.0,2.0,13.0,9.0,0.6923076923076923
gossipcop-978739520,0.0,2.0,11.0,9.0,0.8181818181818182
gossipcop-4984406861,0.0,2.0,23.0,16.0,0.6956521739130435
gossipcop-7080157962,0.0,4.0,39.0,35.0,0.8974358974358975
gossipcop-7575054950,0.0,0.0,14.0,13.0,0.9285714285714286
gossipcop-938843141,0.0,1.0,19.0,14.0,0.7368421052631579
gossipcop-5080099404,0.0,6.0,30.0,25.0,0.8333333333333334
gossipcop-3350632620,2.0,3.0,23.0,20.0,0.8695652173913043
gossipcop-6176274941,3.0,9.0,37.0,32.0,0.8648648648648649
gossipcop-5138065812,1.0,3.0,24.0,22.0,0.9166666666666666
gossipcop-8960795420,0.0,0.0,114.0,22.0,0.19298245614035087
gossipcop-6119851882,0.0,0.0,17.0,15.0,0.8823529411764706
gossipcop-3975938427,0.0,4.0,18.0,15.0,0.8333333333333334
gossipcop-9527038401,1.0,5.0,16.0,14.0,0.875
gossipcop-3503173508,,,,,
gossipcop-4321328199,0.0,10.0,14.0,12.0,0.8571428571428571
gossipcop-6504249629,3.0,14.0,12.0,10.0,0.8333333333333334
gossipcop-2502492072,0.0,9.0,53.0,48.0,0.9056603773584906
gossipcop-8221846371,1.0,2.0,14.0,12.0,0.8571428571428571
gossipcop-4765574944,12.0,27.0,111.0,87.0,0.7837837837837838
gossipcop-5100474086,0.0,2.0,14.0,13.0,0.9285714285714286
gossipcop-2786562171,1.0,5.0,26.0,21.0,0.8076923076923077
gossipcop-7532679120,0.0,14.0,60.0,45.0,0.75
gossipcop-3117082249,0.0,1.0,8.0,8.0,1.0
gossipcop-9455717959,0.0,0.0,41.0,37.00000000000001,0.902439024390244
gossipcop-2940159199,0.0,1.0,21.0,16.0,0.7619047619047619
gossipcop-3230976793,0.0,0.0,42.0,11.0,0.2619047619047619
gossipcop-4640454421,0.0,1.0,15.0,11.0,0.7333333333333333
gossipcop-1219244678,0.0,0.0,19.0,16.0,0.8421052631578947
gossipcop-5800943860,0.0,1.0,24.0,16.0,0.6666666666666666
gossipcop-3286731636,1.0,2.0,4.0,4.0,1.0
gossipcop-4084108386,0.0,1.0,76.0,12.0,0.15789473684210525
gossipcop-6707956876,0.0,1.0,11.0,11.0,1.0
gossipcop-1589096459,9.0,26.0,17.0,10.0,0.5882352941176471
gossipcop-8315398096,,,,,
gossipcop-9175416718,0.0,3.0,27.0,11.0,0.4074074074074074
gossipcop-7082219813,0.0,2.0,15.0,11.0,0.7333333333333333
gossipcop-5095960133,39.0,184.0,99.0,71.0,0.7171717171717171
gossipcop-8149933477,1.0,4.0,15.0,15.0,1.0
gossipcop-3105440846,2.0,13.0,32.0,15.0,0.46875
gossipcop-6820892861,1.0,10.0,24.0,22.0,0.9166666666666666
gossipcop-6223301313,0.0,3.0,20.0,15.0,0.75
gossipcop-3631145552,,,,,
gossipcop-3406536293,117.0,366.0,1019.0,667.0,0.6545632973503435
gossipcop-1914781905,0.0,0.0,10.0,6.0,0.6
gossipcop-3896029098,0.0,1.0,13.0,12.000000000000002,0.9230769230769232
gossipcop-738723713,722.0,3317.0,333.0,296.0,0.8888888888888888
gossipcop-1581337290,2.0,6.0,41.0,37.00000000000001,0.902439024390244
gossipcop-4553793369,0.0,0.0,2.0,2.0,1.0
gossipcop-2582494606,0.0,1.0,14.0,13.0,0.9285714285714286
gossipcop-9075694215,3.0,12.0,8.0,5.0,0.625
gossipcop-3800177373,0.0,0.0,9.0,7.0,0.7777777777777778
gossipcop-7085270580,1.0,3.0,16.0,15.0,0.9375
gossipcop-4807172047,0.0,5.0,7.0,7.0,1.0
gossipcop-7356183371,1.0,10.0,28.0,23.0,0.8214285714285714
gossipcop-5152768016,7.0,20.0,34.0,30.999999999999996,0.9117647058823528
gossipcop-4860103814,2.0,5.0,8.0,8.0,1.0
gossipcop-7913189384,3.0,24.0,43.0,34.0,0.7906976744186046
gossipcop-3605784923,0.0,0.0,37.0,30.0,0.8108108108108109
gossipcop-5428560010,11.0,57.0,213.0,185.0,0.8685446009389671
gossipcop-8397403501,2.0,14.0,18.0,17.0,0.9444444444444444
gossipcop-4388708613,2.0,2.0,24.0,17.0,0.7083333333333334
gossipcop-8612525030,0.0,1.0,17.0,15.999999999999998,0.9411764705882352
gossipcop-312832224,0.0,0.0,17.0,15.0,0.8823529411764706
gossipcop-2303606266,1.0,6.0,12.0,10.0,0.8333333333333334
gossipcop-9616140776,1.0,2.0,24.0,19.0,0.7916666666666666
gossipcop-5877863085,0.0,8.0,23.0,21.0,0.9130434782608696
gossipcop-9363320839,0.0,2.0,9.0,9.0,1.0
gossipcop-2819245019,1.0,13.0,38.0,29.0,0.7631578947368421
gossipcop-7042288290,,,,,
gossipcop-5728083464,1.0,12.0,24.0,22.0,0.9166666666666666
gossipcop-291332732,0.0,0.0,5.0,4.0,0.8
gossipcop-2190333050,0.0,4.0,11.0,10.0,0.9090909090909092
gossipcop-3136026341,0.0,0.0,7.0,7.0,1.0
gossipcop-2414287507,3.0,15.0,29.0,25.999999999999993,0.8965517241379308
gossipcop-2406635871,0.0,0.0,2.0,2.0,1.0
gossipcop-2893204024,0.0,0.0,6.0,6.0,1.0
gossipcop-529091419,0.0,0.0,5.0,4.0,0.8
gossipcop-3976443648,4.0,5.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-9370639361,1.0,13.0,17.0,14.0,0.8235294117647058
gossipcop-9447768564,11.0,28.0,102.0,83.0,0.8137254901960784
gossipcop-7341415893,3.0,6.0,12.0,8.0,0.6666666666666666
gossipcop-544939609,0.0,10.0,19.0,16.0,0.8421052631578947
gossipcop-2343200806,0.0,4.0,32.0,23.0,0.71875
gossipcop-612903133,2.0,2.0,31.0,27.0,0.8709677419354839
gossipcop-1474948818,34.0,184.0,14.0,12.0,0.8571428571428571
gossipcop-6424240423,5.0,13.0,11.0,11.0,1.0
gossipcop-2343299673,0.0,0.0,7.0,5.0,0.7142857142857143
gossipcop-2443258010,2.0,14.0,19.0,18.0,0.9473684210526316
gossipcop-9294163823,1.0,4.0,16.0,12.0,0.75
gossipcop-9088228404,2.0,5.0,19.0,12.0,0.631578947368421
gossipcop-3444311166,0.0,18.0,61.0,51.0,0.8360655737704918
gossipcop-841067410,0.0,3.0,21.0,19.0,0.9047619047619048
gossipcop-4211802763,0.0,2.0,5.0,5.0,1.0
gossipcop-3848986922,0.0,2.0,9.0,9.0,1.0
gossipcop-1548037832,1.0,3.0,11.0,7.0,0.6363636363636364
gossipcop-7152751147,0.0,1.0,12.0,9.0,0.75
gossipcop-4439781595,0.0,2.0,9.0,9.0,1.0
gossipcop-6178465486,0.0,8.0,14.0,9.0,0.6428571428571429
gossipcop-8353894138,0.0,5.0,21.0,16.0,0.7619047619047619
gossipcop-9215520345,113.0,160.0,32.0,25.0,0.78125
gossipcop-3016807959,0.0,0.0,5.0,4.0,0.8
gossipcop-4165900976,0.0,1.0,13.0,11.0,0.8461538461538461
gossipcop-7213619134,1.0,1.0,8.0,6.0,0.75
gossipcop-7129453903,0.0,5.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-4265306054,0.0,3.0,5.0,4.0,0.8
gossipcop-5154199280,0.0,0.0,7.0,6.0,0.8571428571428571
gossipcop-4580247171,0.0,0.0,15.0,13.999999999999998,0.9333333333333332
gossipcop-8201861970,0.0,0.0,4.0,4.0,1.0
gossipcop-580645303,1844.0,9733.0,716.0,570.9999999999999,0.7974860335195529
gossipcop-3297692322,1.0,8.0,88.0,81.0,0.9204545454545454
gossipcop-8206663318,0.0,0.0,11.0,10.0,0.9090909090909092
gossipcop-6678965915,9.0,82.0,18.0,15.0,0.8333333333333334
gossipcop-7125233713,0.0,6.0,9.0,8.0,0.8888888888888888
gossipcop-2122263353,0.0,1.0,10.0,9.0,0.9
gossipcop-1680893129,0.0,1.0,10.0,10.0,1.0
gossipcop-5571473271,0.0,0.0,15.0,15.0,1.0
gossipcop-4976926061,0.0,4.0,14.0,12.0,0.8571428571428571
gossipcop-7712975012,3.0,7.0,6.0,6.0,1.0
gossipcop-3520745692,0.0,4.0,20.0,15.0,0.75
gossipcop-9148983580,1.0,7.0,15.0,12.0,0.8
gossipcop-1783115695,0.0,2.0,9.0,5.0,0.5555555555555556
gossipcop-7277038830,1.0,5.0,8.0,7.0,0.875
gossipcop-1398529432,1.0,0.0,5.0,3.0,0.6
gossipcop-5943125367,12.0,70.0,10.0,8.0,0.8
gossipcop-1625086607,1.0,4.0,13.0,11.0,0.8461538461538461
gossipcop-1488759008,45.0,177.0,45.0,38.0,0.8444444444444444
gossipcop-722310849,0.0,0.0,5.0,2.0,0.4
gossipcop-7955371404,0.0,2.0,5.0,4.0,0.8
gossipcop-9837234192,0.0,0.0,3.0,3.0,1.0
gossipcop-4577642462,0.0,4.0,14.0,11.0,0.7857142857142857
gossipcop-9726744105,0.0,0.0,15.0,12.0,0.8
gossipcop-4848478073,2.0,3.0,22.0,19.0,0.8636363636363636
gossipcop-6786786896,0.0,0.0,6.0,4.0,0.6666666666666666
gossipcop-3526525384,6.0,14.0,16.0,15.0,0.9375
gossipcop-4886265406,0.0,0.0,8.0,5.0,0.625
gossipcop-9985800337,3.0,29.0,18.0,7.0,0.3888888888888889
gossipcop-2442366113,2.0,8.0,13.0,10.0,0.7692307692307693
gossipcop-9619192400,1.0,1.0,17.0,13.0,0.7647058823529411
gossipcop-9915756659,0.0,0.0,14.0,12.0,0.8571428571428571
gossipcop-1064799299,0.0,2.0,12.0,7.0,0.5833333333333334
gossipcop-4689707405,0.0,5.0,4.0,4.0,1.0
gossipcop-1170441384,6.0,6.0,22.0,20.0,0.9090909090909092
gossipcop-951956357,1.0,1.0,6.0,6.0,1.0
gossipcop-5177801843,2.0,14.0,12.0,10.0,0.8333333333333334
gossipcop-7411686847,1.0,2.0,7.0,6.0,0.8571428571428571
gossipcop-4658536053,17.0,107.0,96.0,85.0,0.8854166666666666
gossipcop-1760479830,433.0,3198.0,62.0,44.0,0.7096774193548387
gossipcop-5349004367,2.0,5.0,10.0,7.0,0.7
gossipcop-5251247668,27.0,137.0,110.0,86.0,0.7818181818181819
gossipcop-4162142270,1.0,7.0,12.0,10.0,0.8333333333333334
gossipcop-834472291,0.0,0.0,3.0,3.0,1.0
gossipcop-4372946169,2.0,1.0,5.0,5.0,1.0
gossipcop-1211097930,2.0,3.0,7.0,6.0,0.8571428571428571
gossipcop-480839832,0.0,0.0,3.0,3.0,1.0
gossipcop-6232251259,5.0,131.0,32.0,26.0,0.8125
gossipcop-1239121151,0.0,1.0,14.0,11.0,0.7857142857142857
gossipcop-3259609252,0.0,0.0,4.0,3.0,0.75
gossipcop-9015674094,0.0,3.0,12.0,8.0,0.6666666666666666
gossipcop-5428151703,0.0,0.0,13.0,10.0,0.7692307692307693
gossipcop-8004500037,0.0,1.0,8.0,8.0,1.0
gossipcop-9569092095,1.0,7.0,7.0,7.0,1.0
gossipcop-9030344199,0.0,14.0,34.0,18.0,0.5294117647058824
gossipcop-7684902856,2.0,9.0,24.0,9.0,0.375
gossipcop-8324379298,1.0,22.0,58.0,43.0,0.7413793103448276
gossipcop-7970106197,260.0,1524.0,590.0,445.0,0.7542372881355932
gossipcop-2021849676,0.0,0.0,4.0,3.0,0.75
gossipcop-2109585389,0.0,6.0,13.0,12.000000000000002,0.9230769230769232
gossipcop-9239145633,5.0,20.0,26.0,21.0,0.8076923076923077
gossipcop-7284593025,0.0,1.0,13.0,10.0,0.7692307692307693
gossipcop-2315745010,0.0,0.0,2.0,2.0,1.0
gossipcop-2210288941,5.0,13.0,14.0,9.0,0.6428571428571429
gossipcop-624893415,0.0,0.0,2.0,2.0,1.0
gossipcop-929011404,0.0,0.0,11.0,3.0,0.2727272727272727
gossipcop-8428178189,0.0,0.0,4.0,3.0,0.75
gossipcop-3269877470,3919.0,12854.0,950.0,838.0,0.8821052631578947
gossipcop-4419486051,1.0,2.0,6.0,3.0,0.5
gossipcop-5668487773,10.0,81.0,155.0,135.0,0.8709677419354839
gossipcop-2179465980,4.0,5.0,20.0,19.0,0.95
gossipcop-855464,0.0,2.0,54.0,40.0,0.7407407407407407
politifact15399,403.0,494.0,1004.0,837.0,0.8336653386454184
gossipcop-938135,0.0,0.0,43.0,38.99999999999999,0.9069767441860463
politifact439,,,,,
politifact11580,416.0,311.0,751.0,647.0,0.8615179760319573
politifact11989,849.0,531.0,495.0,436.0,0.8808080808080808
politifact3180,,,,,
politifact7888,2638.0,8061.0,2245.0,1943.0000000000002,0.8654788418708241
politifact1701,0.0,0.0,1.0,1.0,1.0
politifact1678,,,,,
politifact2881,,,,,
politifact2093,,,,,
politifact2128,1.0,0.0,21.0,19.0,0.9047619047619048
politifact2139,29.0,10.0,108.0,95.0,0.8796296296296297
politifact3527,6.0,0.0,3.0,2.0,0.6666666666666666
politifact1731,60035.0,123626.0,3717.0,2868.0,0.7715899919289749
politifact3281,,,,,
politifact1783,,,,,
politifact1892,0.0,0.0,1.0,1.0,1.0
politifact1825,,,,,
politifact2816,0.0,0.0,7.0,6.0,0.8571428571428571
politifact2205,,,,,
politifact2166,38.0,5.0,35.0,34.0,0.9714285714285714
politifact3693,,,,,
politifact3455,,,,,
politifact1755,,,,,
politifact1488,,,,,
gossipcop-926580,9.0,181.0,99.0,89.0,0.898989898989899
